number	annpre_mean	coeff_var		
13002	175.00	21.00
13003	175.00	19.00
13011	175.00	22.00
13084	175.00	25.00
13176	175.00	27.00
13258	175.00	25.00
13341	175.00	25.00
13424	175.00	26.00
13498	175.00	16.00
13581	175.00	16.00
13589	175.00	25.00
13663	175.00	31.00
13664	175.00	16.00
13672	175.00	26.00
13829	175.00	30.00
13831	175.00	23.00
13912	175.00	26.00
13993	175.00	30.00
14003	175.00	26.00
14086	175.00	22.00
14243	175.00	37.00
14419	175.00	7.00
14502	175.00	8.00
14585	175.00	11.00
14586	175.00	13.00
14656	175.00	34.00
14668	175.00	11.00
14669	175.00	22.00
14739	175.00	36.00
14751	175.00	11.00
14752	175.00	23.00
14753	175.00	18.00
14834	175.00	11.00
14835	175.00	23.00
14836	175.00	19.00
14918	175.00	16.00
14919	175.00	19.00
14979	175.00	25.00
15002	175.00	17.00
15003	175.00	24.00
15061	175.00	21.00
15086	175.00	24.00
15144	175.00	21.00
15169	175.00	24.00
15252	175.00	25.00
15310	175.00	15.00
15312	175.00	26.00
15336	175.00	27.00
15395	175.00	26.00
15419	175.00	27.00
15420	175.00	27.00
15503	175.00	27.00
15504	175.00	23.00
15560	175.00	25.00
15588	175.00	20.00
15642	175.00	21.00
15643	175.00	25.00
15672	175.00	16.00
15673	175.00	16.00
15725	175.00	22.00
15756	175.00	16.00
15807	175.00	25.00
15839	175.00	16.00
15923	175.00	18.00
15972	175.00	21.00
16055	175.00	23.00
16056	175.00	27.00
16138	175.00	23.00
16385	175.00	21.00
16386	175.00	32.00
16505	175.00	20.00
16588	175.00	20.00
16589	175.00	21.00
16672	175.00	20.00
16673	175.00	22.00
16922	175.00	23.00
17005	175.00	22.00
17087	175.00	25.00
17088	175.00	22.00
17171	175.00	23.00
17253	175.00	23.00
17254	175.00	24.00
17337	175.00	24.00
17420	175.00	24.00
17504	175.00	25.00
17586	175.00	19.00
17587	175.00	22.00
17669	175.00	21.00
17670	175.00	20.00
17836	175.00	18.00
17919	175.00	18.00
18002	175.00	22.00
18085	175.00	22.00
18165	175.00	24.00
18168	175.00	22.00
18248	175.00	20.00
18249	175.00	21.00
18250	175.00	22.00
18251	175.00	24.00
18331	175.00	20.00
18332	175.00	20.00
18333	175.00	22.00
18334	175.00	25.00
18414	175.00	19.00
18415	175.00	22.00
18497	175.00	21.00
18580	175.00	21.00
18663	175.00	21.00
18744	175.00	21.00
18745	175.00	23.00
18746	175.00	22.00
18747	175.00	22.00
18748	175.00	23.00
18749	175.00	20.00
18750	175.00	18.00
18827	175.00	23.00
18828	175.00	23.00
18829	175.00	21.00
18830	175.00	21.00
18832	175.00	22.00
18833	175.00	18.00
18911	175.00	21.00
18912	175.00	21.00
18913	175.00	23.00
18914	175.00	24.00
18915	175.00	25.00
18916	175.00	19.00
18996	175.00	22.00
18997	175.00	23.00
18998	175.00	25.00
18999	175.00	23.00
19000	175.00	18.00
19080	175.00	22.00
19163	175.00	22.00
19244	175.00	24.00
19245	175.00	23.00
19246	175.00	23.00
19328	175.00	23.00
19330	175.00	19.00
19331	175.00	18.00
19332	175.00	22.00
19342	175.00	16.00
19413	175.00	22.00
19414	175.00	18.00
19425	175.00	17.00
19493	175.00	25.00
19496	175.00	22.00
19497	175.00	20.00
19578	175.00	19.00
19579	175.00	22.00
19658	175.00	25.00
19659	175.00	25.00
19660	175.00	23.00
19661	175.00	20.00
19662	175.00	20.00
19741	175.00	25.00
19742	175.00	22.00
19743	175.00	21.00
19744	175.00	20.00
19822	175.00	24.00
19823	175.00	20.00
19824	175.00	22.00
19825	175.00	22.00
19826	175.00	23.00
19827	175.00	19.00
19828	175.00	20.00
19905	175.00	24.00
19906	175.00	20.00
19907	175.00	22.00
19910	175.00	20.00
19990	175.00	22.00
20073	175.00	21.00
20076	175.00	19.00
20156	175.00	20.00
20159	175.00	22.00
20239	175.00	20.00
20240	175.00	21.00
20261	175.00	11.00
20322	175.00	20.00
20323	175.00	22.00
20344	175.00	9.00
20345	175.00	17.00
20346	175.00	17.00
20405	175.00	18.00
20406	175.00	22.00
20425	175.00	13.00
20426	175.00	11.00
20428	175.00	17.00
20429	175.00	17.00
20487	175.00	19.00
20488	175.00	18.00
20489	175.00	16.00
20490	175.00	18.00
20508	175.00	13.00
20512	175.00	17.00
20570	175.00	19.00
20571	175.00	18.00
20572	175.00	17.00
20573	175.00	17.00
20590	175.00	15.00
20595	175.00	13.00
20596	175.00	12.00
20655	175.00	15.00
20656	175.00	19.00
20657	175.00	19.00
20673	175.00	15.00
20678	175.00	13.00
20679	175.00	12.00
20738	175.00	15.00
20739	175.00	16.00
20740	175.00	16.00
20751	175.00	11.00
20752	175.00	13.00
20753	175.00	11.00
20754	175.00	18.00
20755	175.00	16.00
20756	175.00	17.00
20761	175.00	13.00
20762	175.00	16.00
20822	175.00	16.00
20823	175.00	15.00
20834	175.00	10.00
20835	175.00	11.00
20836	175.00	10.00
20837	175.00	22.00
20845	175.00	16.00
20846	175.00	16.00
20905	175.00	14.00
20906	175.00	15.00
20919	175.00	10.00
20920	175.00	21.00
20928	175.00	13.00
20929	175.00	12.00
20988	175.00	16.00
20989	175.00	16.00
21012	175.00	12.00
21013	175.00	23.00
21072	175.00	16.00
21073	175.00	14.00
21096	175.00	21.00
21097	175.00	24.00
21156	175.00	13.00
21180	175.00	25.00
21239	175.00	12.00
21263	175.00	25.00
21322	175.00	12.00
21346	175.00	20.00
21347	175.00	15.00
21405	175.00	11.00
21430	175.00	15.00
21488	175.00	14.00
21513	175.00	14.00
21570	175.00	9.00
21571	175.00	14.00
21596	175.00	15.00
21597	175.00	14.00
21653	175.00	13.00
21654	175.00	14.00
21680	175.00	14.00
21681	175.00	12.00
21736	175.00	13.00
21764	175.00	18.00
21766	175.00	27.00
21819	175.00	13.00
21847	175.00	12.00
21902	175.00	13.00
21930	175.00	12.00
21931	175.00	13.00
21985	175.00	15.00
22014	175.00	13.00
22068	175.00	15.00
22097	175.00	15.00
22098	175.00	22.00
22151	175.00	15.00
22180	175.00	15.00
22181	175.00	26.00
22234	175.00	17.00
22263	175.00	16.00
22264	175.00	28.00
22317	175.00	16.00
22346	175.00	16.00
22347	175.00	28.00
22400	175.00	16.00
22430	175.00	31.00
22431	175.00	32.00
22483	175.00	20.00
22513	175.00	28.00
22514	175.00	26.00
22566	175.00	19.00
22567	175.00	19.00
22596	175.00	28.00
22597	175.00	28.00
22650	175.00	19.00
22680	175.00	25.00
22681	175.00	25.00
22732	175.00	20.00
22733	175.00	16.00
22762	175.00	24.00
22763	175.00	25.00
22764	175.00	25.00
22815	175.00	20.00
22816	175.00	16.00
22846	175.00	26.00
22847	175.00	21.00
22898	175.00	21.00
22929	175.00	23.00
22930	175.00	21.00
22981	175.00	21.00
79	185.00	14.00
203	185.00	13.00
366	185.00	12.00
482	185.00	25.00
532	185.00	16.00
615	185.00	16.00
782	185.00	11.00
783	185.00	18.00
830	185.00	13.00
913	185.00	12.00
971	185.00	12.00
973	185.00	29.00
993	185.00	16.00
1075	185.00	15.00
1077	185.00	13.00
1159	185.00	13.00
1241	185.00	15.00
1323	185.00	16.00
1386	185.00	28.00
1577	185.00	14.00
1739	185.00	17.00
1740	185.00	16.00
1902	185.00	18.00
1987	185.00	21.00
1992	185.00	16.00
2070	185.00	21.00
2075	185.00	20.00
2236	185.00	14.00
2405	185.00	18.00
2485	185.00	16.00
2486	185.00	15.00
2490	185.00	18.00
2525	185.00	19.00
2569	185.00	18.00
2571	185.00	18.00
2572	185.00	17.00
2655	185.00	17.00
2733	185.00	13.00
2818	185.00	16.00
2900	185.00	15.00
2939	185.00	14.00
2941	185.00	14.00
2944	185.00	24.00
2945	185.00	25.00
2982	185.00	13.00
2984	185.00	19.00
3022	185.00	16.00
3024	185.00	10.00
3027	185.00	24.00
3028	185.00	27.00
3066	185.00	17.00
3105	185.00	15.00
3107	185.00	13.00
3111	185.00	27.00
3148	185.00	15.00
3188	185.00	15.00
3190	185.00	13.00
3194	185.00	27.00
3229	185.00	13.00
3312	185.00	16.00
3357	185.00	20.00
3358	185.00	18.00
3403	185.00	14.00
3436	185.00	20.00
3441	185.00	19.00
3442	185.00	24.00
3443	185.00	22.00
3519	185.00	14.00
3524	185.00	19.00
3525	185.00	23.00
3526	185.00	22.00
3527	185.00	26.00
3560	185.00	15.00
3602	185.00	13.00
3606	185.00	12.00
3607	185.00	17.00
3608	185.00	21.00
3610	185.00	29.00
3643	185.00	14.00
3685	185.00	13.00
3689	185.00	12.00
3690	185.00	17.00
3724	185.00	14.00
3725	185.00	12.00
3726	185.00	16.00
3771	185.00	16.00
3773	185.00	18.00
3776	185.00	26.00
3809	185.00	16.00
3856	185.00	18.00
3859	185.00	29.00
3939	185.00	14.00
3942	185.00	29.00
4018	185.00	17.00
4022	185.00	13.00
4025	185.00	29.00
4063	185.00	16.00
4100	185.00	14.00
4144	185.00	14.00
4183	185.00	14.00
4226	185.00	18.00
4265	185.00	11.00
4270	185.00	12.00
4312	185.00	13.00
4393	185.00	16.00
4438	185.00	21.00
4520	185.00	19.00
4597	185.00	10.00
4598	185.00	13.00
4681	185.00	14.00
4794	185.00	15.00
4878	185.00	16.00
4925	185.00	10.00
4928	185.00	15.00
5008	185.00	13.00
5699	185.00	26.00
5863	185.00	18.00
5948	185.00	21.00
6111	185.00	15.00
6113	185.00	20.00
6390	185.00	16.00
6541	185.00	14.00
6554	185.00	13.00
6556	185.00	20.00
6624	185.00	15.00
6707	185.00	15.00
6719	185.00	15.00
6801	185.00	11.00
6966	185.00	14.00
7130	185.00	21.00
7133	185.00	18.00
7134	185.00	17.00
7135	185.00	22.00
7553	185.00	18.00
7636	185.00	18.00
7701	185.00	19.00
7708	185.00	15.00
7709	185.00	22.00
7719	185.00	18.00
7948	185.00	15.00
7949	185.00	24.00
7968	185.00	17.00
8031	185.00	17.00
8051	185.00	19.00
8122	185.00	19.00
8205	185.00	15.00
8217	185.00	18.00
8362	185.00	28.00
8618	185.00	18.00
8880	185.00	16.00
8881	185.00	17.00
9602	185.00	27.00
10185	185.00	25.00
10285	185.00	21.00
10538	185.00	14.00
10870	185.00	18.00
10871	185.00	14.00
10872	185.00	12.00
11034	185.00	18.00
11035	185.00	17.00
11113	185.00	18.00
11115	185.00	22.00
11117	185.00	17.00
11118	185.00	16.00
11119	185.00	16.00
11201	185.00	16.00
11278	185.00	16.00
11361	185.00	16.00
11444	185.00	14.00
11609	185.00	14.00
11676	185.00	26.00
11691	185.00	16.00
11760	185.00	21.00
11774	185.00	16.00
11939	185.00	18.00
12021	185.00	16.00
12089	185.00	15.00
12103	185.00	17.00
12185	185.00	20.00
12256	185.00	25.00
12338	185.00	28.00
12434	185.00	25.00
12516	185.00	24.00
12598	185.00	22.00
12680	185.00	19.00
12681	185.00	26.00
12763	185.00	19.00
13012	185.00	27.00
13085	185.00	20.00
13086	185.00	26.00
13094	185.00	27.00
13167	185.00	25.00
13259	185.00	29.00
13507	185.00	31.00
13584	185.00	21.00
13746	185.00	30.00
13748	185.00	22.00
13755	185.00	26.00
13828	185.00	28.00
13838	185.00	23.00
13921	185.00	21.00
14076	185.00	33.00
14077	185.00	33.00
14159	185.00	33.00
14160	185.00	34.00
14170	185.00	19.00
14242	185.00	35.00
14253	185.00	12.00
14254	185.00	18.00
14325	185.00	34.00
14336	185.00	7.00
14337	185.00	10.00
14408	185.00	37.00
14420	185.00	10.00
14503	185.00	10.00
14504	185.00	13.00
14574	185.00	31.00
14587	185.00	16.00
14657	185.00	34.00
14670	185.00	16.00
14837	185.00	22.00
14920	185.00	22.00
15170	185.00	25.00
15227	185.00	20.00
15253	185.00	27.00
15337	185.00	27.00
15338	185.00	24.00
15394	185.00	21.00
15421	185.00	24.00
15422	185.00	21.00
15477	185.00	20.00
15505	185.00	21.00
15506	185.00	16.00
15589	185.00	16.00
15590	185.00	15.00
15674	185.00	18.00
15757	185.00	16.00
15840	185.00	18.00
15890	185.00	27.00
15924	185.00	19.00
15973	185.00	27.00
16007	185.00	19.00
16054	185.00	21.00
16090	185.00	18.00
16136	185.00	22.00
16173	185.00	19.00
16256	185.00	18.00
16302	185.00	20.00
16422	185.00	19.00
16423	185.00	19.00
16506	185.00	20.00
16507	185.00	19.00
16590	185.00	22.00
16756	185.00	23.00
16839	185.00	23.00
16840	185.00	22.00
16923	185.00	22.00
17006	185.00	22.00
17089	185.00	21.00
17172	185.00	20.00
17255	185.00	20.00
17338	185.00	22.00
17339	185.00	23.00
17421	185.00	25.00
17422	185.00	21.00
17505	185.00	21.00
17506	185.00	21.00
17588	185.00	21.00
17589	185.00	19.00
17590	185.00	18.00
17671	185.00	21.00
17753	185.00	18.00
17754	185.00	20.00
17755	185.00	18.00
17837	185.00	21.00
17838	185.00	19.00
17839	185.00	19.00
17920	185.00	21.00
17921	185.00	17.00
17922	185.00	18.00
17923	185.00	17.00
18003	185.00	20.00
18004	185.00	20.00
18005	185.00	18.00
18006	185.00	17.00
18007	185.00	19.00
18086	185.00	19.00
18090	185.00	19.00
18091	185.00	16.00
18169	185.00	21.00
18174	185.00	16.00
18252	185.00	21.00
18257	185.00	16.00
18335	185.00	22.00
18336	185.00	21.00
18341	185.00	16.00
18416	185.00	21.00
18417	185.00	25.00
18418	185.00	23.00
18419	185.00	22.00
18420	185.00	21.00
18423	185.00	15.00
18498	185.00	22.00
18499	185.00	23.00
18500	185.00	24.00
18501	185.00	23.00
18502	185.00	21.00
18503	185.00	19.00
18581	185.00	19.00
18582	185.00	23.00
18583	185.00	21.00
18584	185.00	25.00
18585	185.00	20.00
18586	185.00	18.00
18664	185.00	22.00
18665	185.00	22.00
18666	185.00	21.00
18667	185.00	21.00
18668	185.00	20.00
18669	185.00	20.00
18751	185.00	19.00
18752	185.00	20.00
18831	185.00	24.00
18834	185.00	18.00
18835	185.00	19.00
18836	185.00	17.00
18917	185.00	18.00
18918	185.00	17.00
18919	185.00	15.00
19001	185.00	17.00
19002	185.00	16.00
19081	185.00	22.00
19082	185.00	23.00
19083	185.00	20.00
19084	185.00	18.00
19085	185.00	17.00
19164	185.00	22.00
19165	185.00	24.00
19166	185.00	23.00
19167	185.00	20.00
19168	185.00	17.00
19247	185.00	22.00
19248	185.00	20.00
19249	185.00	23.00
19250	185.00	19.00
19333	185.00	19.00
19341	185.00	18.00
19415	185.00	20.00
19416	185.00	20.00
19498	185.00	20.00
19499	185.00	18.00
19580	185.00	23.00
19581	185.00	19.00
19582	185.00	18.00
19663	185.00	23.00
19664	185.00	23.00
19665	185.00	22.00
19745	185.00	20.00
19746	185.00	23.00
19747	185.00	22.00
19748	185.00	19.00
19829	185.00	23.00
19830	185.00	22.00
19831	185.00	19.00
19908	185.00	22.00
19909	185.00	23.00
19911	185.00	22.00
19912	185.00	22.00
19913	185.00	22.00
19914	185.00	19.00
19991	185.00	22.00
19992	185.00	22.00
19993	185.00	19.00
19994	185.00	22.00
19995	185.00	22.00
19996	185.00	20.00
19997	185.00	20.00
20074	185.00	21.00
20075	185.00	22.00
20077	185.00	22.00
20078	185.00	23.00
20079	185.00	20.00
20157	185.00	21.00
20158	185.00	20.00
20160	185.00	22.00
20161	185.00	19.00
20162	185.00	18.00
20241	185.00	20.00
20242	185.00	20.00
20243	185.00	21.00
20244	185.00	19.00
20245	185.00	17.00
20324	185.00	20.00
20325	185.00	20.00
20326	185.00	20.00
20328	185.00	17.00
20329	185.00	19.00
20407	185.00	18.00
20408	185.00	20.00
20409	185.00	20.00
20427	185.00	9.00
20491	185.00	19.00
20492	185.00	19.00
20509	185.00	14.00
20510	185.00	13.00
20511	185.00	12.00
20574	185.00	19.00
20575	185.00	17.00
20591	185.00	18.00
20592	185.00	14.00
20593	185.00	16.00
20594	185.00	12.00
20658	185.00	18.00
20674	185.00	20.00
20676	185.00	15.00
20677	185.00	15.00
20741	185.00	18.00
20742	185.00	17.00
20743	185.00	15.00
20757	185.00	15.00
20759	185.00	15.00
20760	185.00	16.00
20824	185.00	15.00
20825	185.00	17.00
20838	185.00	16.00
20839	185.00	14.00
20840	185.00	15.00
20842	185.00	18.00
20843	185.00	18.00
20844	185.00	16.00
20907	185.00	16.00
20908	185.00	18.00
20917	185.00	10.00
20918	185.00	12.00
20925	185.00	15.00
20926	185.00	18.00
20927	185.00	18.00
20990	185.00	14.00
21001	185.00	10.00
21002	185.00	10.00
21003	185.00	16.00
21008	185.00	16.00
21009	185.00	14.00
21010	185.00	14.00
21011	185.00	12.00
21074	185.00	16.00
21086	185.00	16.00
21094	185.00	17.00
21095	185.00	16.00
21157	185.00	16.00
21178	185.00	16.00
21179	185.00	21.00
21240	185.00	14.00
21262	185.00	14.00
21323	185.00	13.00
21345	185.00	14.00
21406	185.00	13.00
21429	185.00	17.00
21512	185.00	15.00
21595	185.00	15.00
21679	185.00	8.00
21737	185.00	15.00
21762	185.00	8.00
21763	185.00	12.00
21820	185.00	16.00
21845	185.00	16.00
21846	185.00	14.00
21903	185.00	16.00
21929	185.00	14.00
21986	185.00	15.00
21987	185.00	16.00
21988	185.00	18.00
22012	185.00	13.00
22013	185.00	12.00
22069	185.00	14.00
22095	185.00	13.00
22096	185.00	12.00
22152	185.00	14.00
22178	185.00	14.00
22179	185.00	14.00
22235	185.00	14.00
22262	185.00	14.00
22345	185.00	14.00
22401	185.00	18.00
22428	185.00	14.00
22429	185.00	18.00
22484	185.00	18.00
22485	185.00	15.00
22512	185.00	18.00
22568	185.00	15.00
22595	185.00	19.00
22651	185.00	17.00
22678	185.00	18.00
22679	185.00	24.00
22734	185.00	15.00
22761	185.00	18.00
22844	185.00	18.00
22845	185.00	24.00
22899	185.00	18.00
22927	185.00	19.00
22928	185.00	24.00
22982	185.00	16.00
36	195.00	8.00
283	195.00	14.00
367	195.00	12.00
368	195.00	11.00
451	195.00	14.00
533	195.00	12.00
534	195.00	13.00
616	195.00	11.00
617	195.00	13.00
699	195.00	11.00
807	195.00	24.00
889	195.00	13.00
890	195.00	24.00
911	195.00	16.00
1076	195.00	13.00
1078	195.00	15.00
1162	195.00	17.00
1221	195.00	34.00
1243	195.00	15.00
1303	195.00	25.00
1304	195.00	34.00
1325	195.00	16.00
1824	195.00	16.00
1904	195.00	20.00
1906	195.00	16.00
2071	195.00	18.00
2074	195.00	17.00
2150	195.00	18.00
2152	195.00	18.00
2153	195.00	17.00
2239	195.00	16.00
2322	195.00	18.00
2404	195.00	16.00
2407	195.00	18.00
2487	195.00	19.00
2488	195.00	18.00
2489	195.00	18.00
2567	195.00	15.00
2570	195.00	18.00
2573	195.00	19.00
2608	195.00	17.00
2691	195.00	17.00
2774	195.00	18.00
2901	195.00	18.00
2983	195.00	15.00
3106	195.00	14.00
3154	195.00	14.00
3271	195.00	16.00
3273	195.00	15.00
3354	195.00	17.00
3440	195.00	13.00
3478	195.00	15.00
3523	195.00	12.00
3561	195.00	17.00
3609	195.00	23.00
3688	195.00	14.00
3691	195.00	21.00
3692	195.00	20.00
3693	195.00	29.00
3768	195.00	12.00
3774	195.00	15.00
3775	195.00	19.00
3808	195.00	11.00
3851	195.00	13.00
3857	195.00	12.00
3940	195.00	9.00
4105	195.00	13.00
4145	195.00	14.00
4182	195.00	12.00
4273	195.00	26.00
4311	195.00	14.00
4353	195.00	16.00
4437	195.00	18.00
4602	195.00	18.00
4680	195.00	13.00
4763	195.00	13.00
4796	195.00	17.00
4843	195.00	14.00
5258	195.00	14.00
5423	195.00	12.00
5865	195.00	20.00
6112	195.00	21.00
6472	195.00	14.00
6884	195.00	11.00
6887	195.00	16.00
7049	195.00	12.00
7051	195.00	17.00
7052	195.00	19.00
7129	195.00	18.00
7211	195.00	14.00
7212	195.00	17.00
7294	195.00	15.00
7377	195.00	19.00
7460	195.00	19.00
7626	195.00	19.00
7702	195.00	28.00
7866	195.00	25.00
8112	195.00	15.00
8134	195.00	18.00
8196	195.00	23.00
8361	195.00	18.00
8610	195.00	27.00
8859	195.00	28.00
9711	195.00	17.00
10868	195.00	16.00
10951	195.00	18.00
10952	195.00	18.00
10953	195.00	18.00
10954	195.00	15.00
10955	195.00	12.00
11036	195.00	18.00
11114	195.00	19.00
11120	195.00	14.00
11196	195.00	17.00
11200	195.00	18.00
11202	195.00	15.00
11203	195.00	14.00
11279	195.00	18.00
11283	195.00	19.00
11527	195.00	15.00
11677	195.00	25.00
11692	195.00	15.00
11841	195.00	19.00
11857	195.00	18.00
11940	195.00	18.00
12006	195.00	15.00
12022	195.00	16.00
12104	195.00	14.00
12173	195.00	25.00
12186	195.00	16.00
12268	195.00	20.00
12339	195.00	32.00
12351	195.00	21.00
12517	195.00	23.00
12518	195.00	17.00
12599	195.00	22.00
12764	195.00	19.00
12846	195.00	23.00
12929	195.00	19.00
13250	195.00	14.00
13342	195.00	27.00
13590	195.00	31.00
13673	195.00	24.00
13839	195.00	26.00
13911	195.00	29.00
13922	195.00	26.00
14004	195.00	27.00
14005	195.00	23.00
14087	195.00	27.00
14088	195.00	23.00
14171	195.00	23.00
14172	195.00	21.00
14255	195.00	22.00
14338	195.00	22.00
14421	195.00	14.00
14491	195.00	37.00
14671	195.00	19.00
14754	195.00	19.00
14838	195.00	22.00
14921	195.00	22.00
15004	195.00	26.00
15087	195.00	25.00
15171	195.00	25.00
15254	195.00	27.00
15255	195.00	27.00
15256	195.00	18.00
15339	195.00	19.00
15340	195.00	16.00
15423	195.00	15.00
15424	195.00	19.00
15507	195.00	19.00
15508	195.00	20.00
15591	195.00	20.00
15592	195.00	15.00
15675	195.00	16.00
15841	195.00	16.00
15842	195.00	19.00
15843	195.00	14.00
15925	195.00	17.00
15926	195.00	14.00
16008	195.00	18.00
16091	195.00	21.00
16092	195.00	20.00
16137	195.00	21.00
16174	195.00	21.00
16175	195.00	19.00
16219	195.00	22.00
16220	195.00	27.00
16257	195.00	17.00
16258	195.00	19.00
16259	195.00	17.00
16303	195.00	27.00
16339	195.00	18.00
16340	195.00	19.00
16341	195.00	19.00
16342	195.00	17.00
16343	195.00	17.00
16424	195.00	19.00
16425	195.00	17.00
16426	195.00	18.00
16508	195.00	20.00
16591	195.00	20.00
16674	195.00	20.00
16757	195.00	21.00
16841	195.00	20.00
16842	195.00	20.00
16924	195.00	20.00
17007	195.00	21.00
17090	195.00	21.00
17091	195.00	23.00
17173	195.00	22.00
17174	195.00	23.00
17180	195.00	17.00
17256	195.00	23.00
17257	195.00	25.00
17261	195.00	16.00
17262	195.00	19.00
17263	195.00	17.00
17340	195.00	21.00
17341	195.00	20.00
17344	195.00	16.00
17345	195.00	18.00
17346	195.00	16.00
17423	195.00	21.00
17424	195.00	18.00
17426	195.00	15.00
17427	195.00	16.00
17428	195.00	18.00
17429	195.00	16.00
17507	195.00	18.00
17511	195.00	14.00
17512	195.00	16.00
17591	195.00	18.00
17595	195.00	14.00
17672	195.00	18.00
17673	195.00	18.00
17756	195.00	19.00
17757	195.00	18.00
17840	195.00	16.00
17841	195.00	17.00
17924	195.00	18.00
17925	195.00	17.00
18008	195.00	17.00
18087	195.00	20.00
18088	195.00	19.00
18089	195.00	15.00
18092	195.00	16.00
18170	195.00	18.00
18171	195.00	19.00
18173	195.00	16.00
18175	195.00	15.00
18253	195.00	21.00
18258	195.00	16.00
18260	195.00	18.00
18337	195.00	21.00
18339	195.00	17.00
18340	195.00	15.00
18342	195.00	15.00
18343	195.00	14.00
18421	195.00	17.00
18422	195.00	15.00
18424	195.00	15.00
18426	195.00	14.00
18504	195.00	17.00
18505	195.00	14.00
18506	195.00	15.00
18507	195.00	14.00
18587	195.00	17.00
18588	195.00	15.00
18589	195.00	14.00
18590	195.00	14.00
18670	195.00	16.00
18671	195.00	15.00
18672	195.00	16.00
18753	195.00	17.00
18754	195.00	16.00
18755	195.00	16.00
18837	195.00	13.00
18838	195.00	15.00
18920	195.00	13.00
18921	195.00	15.00
19003	195.00	15.00
19004	195.00	14.00
19086	195.00	16.00
19169	195.00	17.00
19251	195.00	18.00
19252	195.00	17.00
19334	195.00	19.00
19335	195.00	18.00
19417	195.00	19.00
19418	195.00	19.00
19500	195.00	21.00
19501	195.00	19.00
19583	195.00	21.00
19584	195.00	19.00
19585	195.00	16.00
19666	195.00	22.00
19667	195.00	20.00
19668	195.00	16.00
19749	195.00	22.00
19750	195.00	16.00
19751	195.00	17.00
19832	195.00	20.00
19833	195.00	16.00
19915	195.00	21.00
19916	195.00	18.00
19998	195.00	21.00
19999	195.00	18.00
20080	195.00	19.00
20081	195.00	18.00
20163	195.00	19.00
20164	195.00	18.00
20165	195.00	19.00
20246	195.00	20.00
20247	195.00	21.00
20248	195.00	16.00
20327	195.00	18.00
20330	195.00	21.00
20331	195.00	17.00
20410	195.00	19.00
20411	195.00	17.00
20412	195.00	21.00
20413	195.00	18.00
20414	195.00	17.00
20493	195.00	19.00
20494	195.00	14.00
20495	195.00	21.00
20496	195.00	20.00
20576	195.00	19.00
20577	195.00	17.00
20578	195.00	17.00
